decode,Myers_synthetic_blobs_noise,quantiser->lz4,5.51,0.41,1.47,0,8,1493908700
decode,Myers_synthetic_blobs_noise,quantiser->h264,4.43,1.67,1.52,0,8,1493908702
decode,Myers_synthetic_blobs_noise,frame_shuffle->bitswap1->lz4,5.70,2.10,1.51,0,8,1493908705
decode,Myers_synthetic_blobs_noise,zcurve_reorder(tile_size=16)->bitswap1->lz4,5.91,3.67,1.72,0,8,1493908707
decode,Myers_synthetic_blobs_noise,bitswap1->lz4,8.47,2.08,1.65,0,8,1493908705
decode,Myers_synthetic_blobs_noise,zcurve_reorder(tile_size=16)->bitswap1->lz4,5.60,3.53,1.79,0,8,1493908708
decode,Myers_synthetic_blobs_noise,raster_reorder(tile_size=16)->bitswap1->lz4,5.70,2.87,1.47,0,8,1493908708
decode,Myers_synthetic_blobs_noise,rmestbkrd->bitswap1->lz4,5.30,2.10,1.38,0,8,1493908718
decode,Myers_synthetic_blobs_noise,raster_reorder(tile_size=16)->bitswap1->lz4,5.69,2.86,1.49,0,8,1493908718
decode,Myers_synthetic_blobs_noise,quantiser->hevc,11.33,4.72,1.53,0,8,1493908718
encode,Myers_synthetic_filaments_noise,quantiser->h264,1.43,1.48,0.80,0,8,1493908649
encode,Myers_synthetic_filaments_noise,quantiser->lz4,1.34,0.57,0.76,0,8,1493908649
encode,Myers_synthetic_filaments_noise,lz4,1.35,0.65,0.63,0,8,1493908649
encode,Myers_synthetic_filaments_noise,bitswap1->lz4,1.04,0.81,0.61,0,8,1493908650
encode,Myers_synthetic_filaments_noise,frame_shuffle->bitswap1->lz4,1.41,3.25,0.66,0,8,1493908649
encode,Myers_synthetic_filaments_noise,rmestbkrd->bitswap1->lz4,1.51,1.31,0.58,0,8,1493908650
encode,Myers_synthetic_filaments_noise,quantiser->hevc,4.20,16.40,1.00,0,8,1493908650
encode,Myers_synthetic_filaments_noise,raster_reorder(tile_size=4)->bitswap1->lz4,1.11,1.05,0.66,0,8,1493908654
encode,Myers_synthetic_filaments_noise,zcurve_reorder(tile_size=16)->bitswap1->lz4,1.32,2.89,0.65,0,8,1493908654
encode,Myers_synthetic_filaments_noise,zcurve_reorder(tile_size=4)->bitswap1->lz4,1.35,2.92,0.66,0,8,1493908654
encode,Myers_synthetic_filaments_noise,raster_reorder(tile_size=16)->bitswap1->lz4,1.62,3.62,0.74,0,8,1493908654
